40.748 40.772 -73.99 -73.98
40.754028,-73.989991
40.753956,-73.989974
40.757599,-73.98995
40.77042,-73.98994
40.770372,-73.989929
40.771622,-73.989921
40.750479,-73.989865
40.769357,-73.989806
40.748531,-73.98976
40.758946,-73.989718
40.756959,-73.98971
40.765566,-73.989706
40.757674,-73.989699
40.752331,-73.989692
40.752274,-73.989677
40.757269,-73.989656
40.76001,-73.98963
40.753188,-73.989616
40.75725,-73.9896
40.757561,-73.989589
40.753985,-73.989578
40.75782,-73.989525
40.75791,-73.989492
40.750179,-73.989414
40.75115,-73.989401
40.754707,-73.989394
40.759022,-73.98936
40.767984,-73.989355
40.753088,-73.989338
40.759709,-73.989303
40.749551,-73.989301
40.752968,-73.98928
40.750631,-73.989272
40.765595,-73.989223
40.74955,-73.9892
40.751111,-73.98919
40.768022,-73.989183
40.757047,-73.989102
40.755515,-73.989088
40.752053,-73.989081
40.754242,-73.989067
40.755643,-73.989008
40.754315,-73.988993
40.760695,-73.988987
40.752831,-73.988979
40.758703,-73.988961
40.758246,-73.988932
40.754041,-73.988928
40.750642,-73.988914
40.752031,-73.988907
40.759598,-73.988894
40.758531,-73.988888
40.753985,-73.98886
40.768833,-73.988841
40.75026,-73.98883
40.764939,-73.98883
40.758558,-73.988781
40.761866,-73.98877
40.758515,-73.988756
40.760962,-73.98874
40.763015,-73.988731
40.750073,-73.988714
40.753383,-73.988699
40.764655,-73.988691
40.748966,-73.98865
40.748697,-73.988644
40.74889,-73.988634
40.748146,-73.988622
40.76167,-73.98859
40.752229,-73.988558
40.75267,-73.988508
40.762013,-73.988482
40.7559,-73.98847
40.75342,-73.98847
40.770576,-73.988449
40.754399,-73.988437
40.759017,-73.988406
40.751711,-73.988372
40.751955,-73.988368
40.74976,-73.988365
40.760855,-73.988355
40.751634,-73.988327
40.769246,-73.988299
40.760437,-73.988292
40.762543,-73.988263
40.748141,-73.988238
40.759245,-73.988233
40.76428,-73.988225
40.749979,-73.988221
40.749896,-73.988169
40.749691,-73.988154
40.748909,-73.988145
40.758335,-73.988134
40.75011,-73.988091
40.764691,-73.988081
40.749147,-73.988071
40.771776,-73.988067
40.751051,-73.98806
40.770582,-73.988051
40.764918,-73.988018
40.750641,-73.988004
40.76652,-73.988
40.768518,-73.987981
40.759647,-73.987971
40.768471,-73.987962
40.759777,-73.987911
40.754614,-73.987905
40.759646,-73.987898
40.74959,-73.98788
40.750765,-73.987861
40.750014,-73.98783
40.74949,-73.987808
40.750141,-73.98778
40.758204,-73.987766
40.751955,-73.987745
40.767833,-73.987738
40.754687,-73.987724
40.766722,-73.987683
40.74801,-73.987678
40.749969,-73.987667
40.758317,-73.987641
40.751386,-73.98761
40.76065,-73.987596
40.750628,-73.987585
40.77051,-73.98757
40.75493,-73.98756
40.752425,-73.987554
40.754036,-73.987538
40.770377,-73.987538
40.753673,-73.987535
40.75315,-73.987523
40.750108,-73.987511
40.765483,-73.987467
40.749877,-73.987466
40.748291,-73.98744
40.756166,-73.987426
40.767363,-73.987425
40.751194,-73.987411
40.75314,-73.987394
40.74807,-73.98737
40.74807,-73.98737
40.74807,-73.98737
40.752387,-73.987362
40.751055,-73.987356
40.766839,-73.987343
40.754472,-73.987321
40.753344,-73.987288
40.765306,-73.987273
40.766679,-73.987255
40.760421,-73.987221
40.768601,-73.98722
40.760138,-73.987162
40.757857,-73.987153
40.761331,-73.987096
40.750311,-73.987087
40.765242,-73.987057
40.760636,-73.987042
40.75674,-73.987039
40.754083,-73.986989
40.760883,-73.986981
40.75081,-73.986953
40.758541,-73.986907
40.771402,-73.986906
40.761604,-73.986885
40.754661,-73.986874
40.756408,-73.986869
40.748821,-73.986833
40.753499,-73.986816
40.75433,-73.986812
40.762524,-73.986765
40.751955,-73.986736
40.758855,-73.986716
40.751553,-73.986708
40.762532,-73.986673
40.760133,-73.986659
40.763564,-73.98664
40.759956,-73.986632
40.763614,-73.986568
40.756696,-73.986545
40.75458,-73.986533
40.762193,-73.986494
40.749961,-73.986491
40.768733,-73.986363
40.75573,-73.98635
40.750705,-73.986337
40.75552,-73.986331
40.756983,-73.986312
40.748902,-73.986293
40.750744,-73.986268
40.75743,-73.986198
40.763084,-73.986153
40.762073,-73.98613
40.750869,-73.986093
40.751884,-73.98607
40.75266,-73.986024
40.760603,-73.986021
40.752323,-73.986019
40.757688,-73.985971
40.757827,-73.985942
40.762554,-73.985908
